ISO_3166_code,province_th,province_en,zip_code,district_th,district_en,geo_code,subDistrict_th,subDistrict_en
47,สกลนคร,Sakon Nakhon,4704,พรรณานิคม,Phanna Nikhom,470401,พรรณา,Phanna
47,สกลนคร,Sakon Nakhon,4704,พรรณานิคม,Phanna Nikhom,470403,พอกน้อย,Phok Noi
47,สกลนคร,Sakon Nakhon,4704,พรรณานิคม,Phanna Nikhom,470405,ไร่,Rai
47,สกลนคร,Sakon Nakhon,4704,พรรณานิคม,Phanna Nikhom,470402,วังยาง,Wang Yang
47,สกลนคร,Sakon Nakhon,4704,พรรณานิคม,Phanna Nikhom,470408,สว่าง,Sawang
47,สกลนคร,Sakon Nakhon,4705,พังโคน,Phang Khon,470505,ต้นผึ้ง,Ton Phueng
47,สกลนคร,Sakon Nakhon,4705,พังโคน,Phang Khon,470501,พังโคน,Phang Khon
47,สกลนคร,Sakon Nakhon,4705,พังโคน,Phang Khon,470502,ม่วงไข่,Muang Khai
47,สกลนคร,Sakon Nakhon,4705,พังโคน,Phang Khon,470503,แร่,Rae
47,สกลนคร,Sakon Nakhon,4705,พังโคน,Phang Khon,470504,ไฮหย่อง,Hai Yong
47,สกลนคร,Sakon Nakhon,4717,โพนนาแก้ว,Phon Na Kaeo,471705,เชียงสือ,Chiang Sue
47,สกลนคร,Sakon Nakhon,4717,โพนนาแก้ว,Phon Na Kaeo,471702,นาแก้ว,Na Kaeo
47,สกลนคร,Sakon Nakhon,4717,โพนนาแก้ว,Phon Na Kaeo,471703,นาตงวัฒนา,Na Tong Watthana
47,สกลนคร,Sakon Nakhon,4717,โพนนาแก้ว,Phon Na Kaeo,471704,บ้านแป้น,Ban Paen
47,สกลนคร,Sakon Nakhon,4717,โพนนาแก้ว,Phon Na Kaeo,471701,บ้านโพน,Ban Phon
47,สกลนคร,Sakon Nakhon,4718,ภูพาน,Phu Phan,471804,กกปลาซิว,Kok Pla Sio
47,สกลนคร,Sakon Nakhon,4718,ภูพาน,Phu Phan,471803,โคกภู,Khok Phu
47,สกลนคร,Sakon Nakhon,4718,ภูพาน,Phu Phan,471801,สร้างค้อ,Sang Kho
47,สกลนคร,Sakon Nakhon,4718,ภูพาน,Phu Phan,471802,หลุบเลา,Luplao
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470102,ขมิ้น,Khamin
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470121,โคกก่อง,Khok Kong
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470103,งิ้วด่อน,Ngio Don
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470106,เชียงเครือ,Chiang Khruea
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470111,ดงชน,Dong Chon
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470115,ดงมะไฟ,Dong Mafai
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470107,ท่าแร่,Tha Rae
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470101,ธาตุเชิงชุม,That Choeng Chum
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470116,ธาตุนาเวง,That Naweng
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470104,โนนหอม,Non Hom
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470113,พังขว้าง,Phang Khwang
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470109,ม่วงลาย,Muang Lai
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470118,หนองลาด,Nong Lat
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470112,ห้วยยาง,Huai Yang
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470117,เหล่าปอแดง,Lao Po Daeng
47,สกลนคร,Sakon Nakhon,4701,เมืองสกลนคร,Mueang Sakon Nakhon,470120,ฮางโฮง,Hang Hong
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470813,กุดเรือคำ,Kut Ruea Kham
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470803,ขัวก่าย,Khua Kai
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470812,คอนสวรรค์,Khon Sawan
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470805,คูสะคาม,Khu Sakham
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470802,เดื่อศรีคันไชย,Duea Si Khan Chai
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470806,ธาตุ,That
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470811,นาคำ,Na Kham
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470809,นาซอ,Na So
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470801,วานรนิวาส,Wanon Niwat
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470808,ศรีวิชัย,Si Wichai
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470807,หนองแวง,Nong Waeng
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470814,หนองแวงใต้,Nong Waeng Tai
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470804,หนองสนม,Nong Sanom
47,สกลนคร,Sakon Nakhon,4708,วานรนิวาส,Wanon Niwat,470810,อินทร์แปลง,In Plaeng
47,สกลนคร,Sakon Nakhon,4706,วาริชภูมิ,Waritchaphum,470605,ค้อเขียว,Kho Khiao
47,สกลนคร,Sakon Nakhon,4706,วาริชภูมิ,Waritchaphum,470604,คำบ่อ,Kham Bo
47,สกลนคร,Sakon Nakhon,4706,วาริชภูมิ,Waritchaphum,470602,ปลาโหล,Pla Lo
47,สกลนคร,Sakon Nakhon,4706,วาริชภูมิ,Waritchaphum,470601,วาริชภูมิ,Waritchaphum
47,สกลนคร,Sakon Nakhon,4706,วาริชภูมิ,Waritchaphum,470603,หนองลาด,Nong Lat
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471212,ค้อใต้,Kho Tai
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471203,คำสะอาด,Kham Sa-At
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471208,โคกสี,Khok Si
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471216,ตาลโกน,Tan Kon
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471217,ตาลเนิ้ง,Tan Noeng
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471215,ทรายมูล,Sai Mun
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471220,ธาตุทอง,That Thong
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471211,บงใต้,Bong Tai
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471206,บงเหนือ,Bong Nuea
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471204,บ้านต้าย,Ban Tai
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471221,บ้านถ่อน,Ban Thon
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471213,พันนา,Phan Na
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471207,โพนสูง,Phon Sung
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471214,แวง,Waeng
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471201,สว่างแดนดิน,Sawang Daen Din
47,สกลนคร,Sakon Nakhon,4712,สว่างแดนดิน,Sawang Daen Din,471210,หนองหลวง,Nong Luang
47,สกลนคร,Sakon Nakhon,4713,ส่องดาว,Song Dao,471302,ท่าศิลา,Tha Sila
47,สกลนคร,Sakon Nakhon,4713,ส่องดาว,Song Dao,471304,ปทุมวาปี,Pathum Wapi
47,สกลนคร,Sakon Nakhon,4713,ส่องดาว,Song Dao,471303,วัฒนา,Watthana
47,สกลนคร,Sakon Nakhon,4713,ส่องดาว,Song Dao,471301,ส่องดาว,Song Dao
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471105,ท่าก้อน,Tha Kon
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471106,นาฮี,Na Hi
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471107,บะหว้า,Bawa
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471104,โพนงาม,Phon Ngam
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471102,โพนแพง,Phon Phaeng
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471103,วาใหญ่,Wa Yai
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471108,สามัคคีพัฒนา,Samakkhi Phatthana
47,สกลนคร,Sakon Nakhon,4711,อากาศอำนวย,Akat Amnuai,471101,อากาศ,Akat
90,สงขลา,Songkhla,9008,กระแสสินธุ์,Krasae Sin,900804,กระแสสินธุ์,Krasae Sin
90,สงขลา,Songkhla,9008,กระแสสินธุ์,Krasae Sin,900801,เกาะใหญ่,Ko Yai
90,สงขลา,Songkhla,9008,กระแสสินธุ์,Krasae Sin,900803,เชิงแส,Choeng Sae
90,สงขลา,Songkhla,9008,กระแสสินธุ์,Krasae Sin,900802,โรง,Rong
90,สงขลา,Songkhla,9016,คลองหอยโข่ง,Khlong Hoi Khong,901604,คลองหลา,Khlong La
90,สงขลา,Songkhla,9016,คลองหอยโข่ง,Khlong Hoi Khong,901601,คลองหอยโข่ง,Khlong Hoi Khong
90,สงขลา,Songkhla,9016,คลองหอยโข่ง,Khlong Hoi Khong,901603,โคกม่วง,Khok Muang
90,สงขลา,Songkhla,9016,คลองหอยโข่ง,Khlong Hoi Khong,901602,ทุ่งลาน,Thung Lan
90,สงขลา,Songkhla,9013,ควนเนียง,Khuan Niang,901302,ควนโส,Khuan So
90,สงขลา,Songkhla,9013,ควนเนียง,Khuan Niang,901304,บางเหรียง,Bang Riang
90,สงขลา,Songkhla,9013,ควนเนียง,Khuan Niang,901301,รัตภูมิ,Rattaphum
90,สงขลา,Songkhla,9013,ควนเนียง,Khuan Niang,901303,ห้วยลึก,Huai Luek
90,สงขลา,Songkhla,9003,จะนะ,Chana,900308,ขุนตัดหวาย,Khun Tat Wai
90,สงขลา,Songkhla,9003,จะนะ,Chana,900313,คลองเปียะ,Khlong Pia
90,สงขลา,Songkhla,9003,จะนะ,Chana,900311,คู,Khu
90,สงขลา,Songkhla,9003,จะนะ,Chana,900312,แค,Khae
90,สงขลา,Songkhla,9003,จะนะ,Chana,900310,จะโหนง,Chanong
90,สงขลา,Songkhla,9003,จะนะ,Chana,900314,ตลิ่งชัน,Taling Chan
90,สงขลา,Songkhla,9003,จะนะ,Chana,900309,ท่าหมอไทร,Tha Mo Sai
90,สงขลา,Songkhla,9003,จะนะ,Chana,900306,นาทับ,Na Thap
90,สงขลา,Songkhla,9003,จะนะ,Chana,900305,นาหว้า,Na Wa
90,สงขลา,Songkhla,9003,จะนะ,Chana,900307,น้ำขาว,Nam Khao
90,สงขลา,Songkhla,9003,จะนะ,Chana,900301,บ้านนา,Ban Na
90,สงขลา,Songkhla,9003,จะนะ,Chana,900302,ป่าชิง,Pa Ching
90,สงขลา,Songkhla,9003,จะนะ,Chana,900304,สะกอม,Sakom
90,สงขลา,Songkhla,9003,จะนะ,Chana,900303,สะพานไม้แก่น,Saphan Mai Kaen
90,สงขลา,Songkhla,9005,เทพา,Thepha,900503,เกาะสะบ้า,Ko Saba
90,สงขลา,Songkhla,9005,เทพา,Thepha,900505,ท่าม่วง,Tha Muang
90,สงขลา,Songkhla,9005,เทพา,Thepha,900501,เทพา,Thepha
90,สงขลา,Songkhla,9005,เทพา,Thepha,900502,ปากบาง,Pak Bang
90,สงขลา,Songkhla,9005,เทพา,Thepha,900504,ลำไพล,Lam Phli
90,สงขลา,Songkhla,9005,เทพา,Thepha,900506,วังใหญ่,Wang Yai
90,สงขลา,Songkhla,9005,เทพา,Thepha,900507,สะกอม,Sakom
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900410,คลองกวาง,Khlong Kwang
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900404,คลองทราย,Khlong Sai
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900402,ฉาง,Chang
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900408,ทับช้าง,Thap Chang
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900406,ท่าประดู่,Tha Pradu
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900401,นาทวี,Na Thawi
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900403,นาหมอศรี,Na Mo Si
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900409,ประกอบ,Prakop
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900405,ปลักหนู,Plak Nu
90,สงขลา,Songkhla,9004,นาทวี,Na Thawi,900407,สะท้อน,Sathon
90,สงขลา,Songkhla,9012,นาหม่อม,Na Mom,901204,คลองหรัง,Khlong Rang
90,สงขลา,Songkhla,9012,นาหม่อม,Na Mom,901203,ทุ่งขมิ้น,Thung Khamin
90,สงขลา,Songkhla,9012,นาหม่อม,Na Mom,901201,นาหม่อม,Na Mom
90,สงขลา,Songkhla,9012,นาหม่อม,Na Mom,901202,พิจิตร,Phichit
90,สงขลา,Songkhla,9014,บางกล่ำ,Bang Klam,901402,ท่าช้าง,Tha Chang
90,สงขลา,Songkhla,9014,บางกล่ำ,Bang Klam,901401,บางกล่ำ,Bang Klam
90,สงขลา,Songkhla,9014,บางกล่ำ,Bang Klam,901404,บ้านหาร,Ban Han
90,สงขลา,Songkhla,9014,บางกล่ำ,Bang Klam,901403,แม่ทอม,Mae Thom
90,สงขลา,Songkhla,9001,เมืองสงขลา,Mueang Songkhla,900103,เกาะแต้ว,Ko Taeo
90,สงขลา,Songkhla,9001,เมืองสงขลา,Mueang Songkhla,900106,เกาะยอ,Ko Yo
90,สงขลา,Songkhla,9001,เมืองสงขลา,Mueang Songkhla,900102,เขารูปช้าง,Khao Rup Chang
90,สงขลา,Songkhla,9001,เมืองสงขลา,Mueang Songkhla,900105,ทุ่งหวัง,Thung Wang
90,สงขลา,Songkhla,9001,เมืองสงขลา,Mueang Songkhla,900101,บ่อยาง,Bo Yang
90,สงขลา,Songkhla,9001,เมืองสงขลา,Mueang Songkhla,900104,พะวง,Phawong
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900702,คลองแดน,Khlong Daen
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900712,แดนสงวน,Daen Sa-Nguan
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900703,ตะเครียะ,Takhria
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900704,ท่าบอน,Tha Bon
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900706,บ่อตรุ,Bo Tru
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900711,บ้านขาว,Ban Khao
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900705,บ้านใหม่,Ban Mai
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900707,ปากแตระ,Pak Trae
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900708,พังยาง,Phang Yang
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900701,ระโนด,Ranot
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900709,ระวะ,Rawa
90,สงขลา,Songkhla,9007,ระโนด,Ranot,900710,วัดสน,Wat Son
90,สงขลา,Songkhla,9009,รัตภูมิ,Rattaphum,900901,กำแพงเพชร,Kamphaeng Phet
90,สงขลา,Songkhla,9009,รัตภูมิ,Rattaphum,900909,เขาพระ,Khao Phra
90,สงขลา,Songkhla,9009,รัตภูมิ,Rattaphum,900904,ควนรู,Khuan Ru
90,สงขลา,Songkhla,9009,รัตภูมิ,Rattaphum,900903,คูหาใต้,Khuha Tai
90,สงขลา,Songkhla,9009,รัตภูมิ,Rattaphum,900902,ท่าชะมวง,Tha Chamuang
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900202,กระดังงา,Kradang Nga
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900206,คลองรี,Khlong Ri
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900207,คูขุด,Khu Khut
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900201,จะทิ้งพระ,Chathing Phra
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900205,ชุมพล,Chumphon
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900204,ดีหลวง,Di Luang
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900208,ท่าหิน,Tha Hin
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900211,บ่อดาน,Bo Dan
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900210,บ่อแดง,Bo Daeng
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900209,วัดจันทร์,Wat Chan
90,สงขลา,Songkhla,9002,สทิงพระ,Sathing Phra,900203,สนามชัย,Sanam Chai
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901009,เขามีเกียรติ,Khao Mi Kiat
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901006,ท่าโพธิ์,Tha Pho
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901005,ทุ่งหมอ,Thung Mo
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901002,ปริก,Prik
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901007,ปาดังเบซาร์,Padang Besar
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901003,พังลา,Phang La
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901001,สะเดา,Sadao
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901008,สำนักขาม,Samnak Kham
90,สงขลา,Songkhla,9010,สะเดา,Sadao,901004,สำนักแต้ว,Samnak Taeo
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900607,เขาแดง,Khao Daeng
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900606,คูหา,Khuha
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900605,จะแหน,Cha Nae
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900602,ทุ่งพอ,Thung Pho
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900609,ธารคีรี,Than Khiri
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900604,บ้านโหนด,Ban Not
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900608,บาโหย,Bahoi
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900603,เปียน,Pian
90,สงขลา,Songkhla,9006,สะบ้าย้อย,Saba Yoi,900601,สะบ้าย้อย,Saba Yoi
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901506,ชะแล้,Chalae
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901501,ชิงโค,Ching Kho
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901503,ทำนบ,Thamnop
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901510,บางเขียด,Bang Khiat
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901507,ปากรอ,Pak Ro
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901508,ป่าขาด,Pa Khat
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901511,ม่วงงาม,Muang Ngam
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901504,รำแดง,Ram Daeng
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901505,วัดขนุน,Wat Khanun
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901502,สทิงหม้อ,Sathing Mo
90,สงขลา,Songkhla,9015,สิงหนคร,Singhanakhon,901509,หัวเขา,Hua Khao
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901105,คลองแห,Khlong Hae
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901107,คลองอู่ตะเภา,Khlong U Taphao
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901102,ควนลัง,Khuan Lang
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901104,คอหงส์,Kho Hong
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901103,คูเต่า,Khu Tao
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901108,ฉลุง,Chalung
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901113,ท่าข้าม,Tha Kham
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901112,ทุ่งตำเสา,Thung Tam Sao
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901111,ทุ่งใหญ่,Thung Yai
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901114,น้ำน้อย,Nam Noi
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901116,บ้านพรุ,Ban Phru
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901118,พะตง,Phatong
90,สงขลา,Songkhla,9011,หาดใหญ่,Hat Yai,901101,หาดใหญ่,Hat Yai
91,สตูล,Satun,9103,ควนกาหลง,Khuan Kalong,910302,ควนกาหลง,Khuan Kalong
91,สตูล,Satun,9103,ควนกาหลง,Khuan Kalong,910301,ทุ่งนุ้ย,Thung Nui
91,สตูล,Satun,9103,ควนกาหลง,Khuan Kalong,910303,อุไดเจริญ,Udai Charoen
91,สตูล,Satun,9102,ควนโดน,Khuan Don,910201,ควนโดน,Khuan Don
91,สตูล,Satun,9102,ควนโดน,Khuan Don,910202,ควนสตอ,Khuan Sato
91,สตูล,Satun,9102,ควนโดน,Khuan Don,910203,ย่านซื่อ,Yan Sue
91,สตูล,Satun,9102,ควนโดน,Khuan Don,910204,วังประจัน,Wang Prachan
91,สตูล,Satun,9104,ท่าแพ,Tha Phae,910401,ท่าแพ,Tha Phae
91,สตูล,Satun,9104,ท่าแพ,Tha Phae,910404,ท่าเรือ,Tha Ruea
91,สตูล,Satun,9104,ท่าแพ,Tha Phae,910402,แป-ระ,Pae-Ra
91,สตูล,Satun,9104,ท่าแพ,Tha Phae,910403,สาคร,Sakhon
91,สตูล,Satun,9106,ทุ่งหว้า,Thung Wa,910603,ขอนคลาน,Khon Khlan
91,สตูล,Satun,9106,ทุ่งหว้า,Thung Wa,910604,ทุ่งบุหลัง,Thung Bu Lang
91,สตูล,Satun,9106,ทุ่งหว้า,Thung Wa,910601,ทุ่งหว้า,Thung Wa
91,สตูล,Satun,9106,ทุ่งหว้า,Thung Wa,910602,นาทอน,Na Thon
91,สตูล,Satun,9106,ทุ่งหว้า,Thung Wa,910605,ป่าแก่บ่อหิน,Pa Kae Bo Hin
91,สตูล,Satun,9107,มะนัง,Manang,910702,นิคมพัฒนา,Nikhom Phatthana
91,สตูล,Satun,9107,มะนัง,Manang,910701,ปาล์มพัฒนา,Pam Phatthana
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910112,เกตรี,Ketari
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910106,เกาะสาหร่าย,Ko Sarai
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910102,คลองขุด,Khlong Khut
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910103,ควนขัน,Khuan Khan
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910111,ควนโพธิ์,Khuan Pho
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910108,เจ๊ะบิลัง,Che Bi Lang
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910105,ฉลุง,Chalung
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910107,ตันหยงโป,Tanyong Po
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910109,ตำมะลัง,Tam Malang
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910104,บ้านควน,Ban Khuan
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910110,ปูยู,Puyu
91,สตูล,Satun,9101,เมืองสตูล,Mueang Satun,910101,พิมาน,Phiman
91,สตูล,Satun,9105,ละงู,La-Ngu,910501,กำแพง,Kamphaeng
91,สตูล,Satun,9105,ละงู,La-Ngu,910503,เขาขาว,Khao Khao
91,สตูล,Satun,9105,ละงู,La-Ngu,910505,น้ำผุด,Nam Phut
91,สตูล,Satun,9105,ละงู,La-Ngu,910504,ปากน้ำ,Pak Nam
91,สตูล,Satun,9105,ละงู,La-Ngu,910502,ละงู,La-Ngu
91,สตูล,Satun,9105,ละงู,La-Ngu,910506,แหลมสน,Laem Son
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110205,คลองด่าน,Khlong Dan
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110208,คลองนิยมยาตรา,Khlong Niyom Yattra
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110206,คลองสวน,Khlong Suan
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110201,บางบ่อ,Bang Bo
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110203,บางพลีน้อย,Bang Phli Noi
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110204,บางเพรียง,Bang Phriang
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110202,บ้านระกาศ,Ban Rakat
11,สมุทรปราการ,Samut Prakan,1102,บางบ่อ,Bang Bo,110207,เปร็ง,Preng
11,สมุทรปราการ,Samut Prakan,1103,บางพลี,Bang Phli,110302,บางแก้ว,Bang Kaeo
11,สมุทรปราการ,Samut Prakan,1103,บางพลี,Bang Phli,110304,บางโฉลง,Bang Chalong
11,สมุทรปราการ,Samut Prakan,1103,บางพลี,Bang Phli,110303,บางปลา,Bang Pla
11,สมุทรปราการ,Samut Prakan,1103,บางพลี,Bang Phli,110301,บางพลีใหญ่,Bang Phli Yai
11,สมุทรปราการ,Samut Prakan,1103,บางพลี,Bang Phli,110308,ราชาเทวะ,Racha Thewa
11,สมุทรปราการ,Samut Prakan,1103,บางพลี,Bang Phli,110309,หนองปรือ,Nong Prue
11,สมุทรปราการ,Samut Prakan,1106,บางเสาธง,Bang Sao Thong,110601,บางเสาธง,Bang Sao Thong
11,สมุทรปราการ,Samut Prakan,1106,บางเสาธง,Bang Sao Thong,110602,ศีรษะจรเข้น้อย,Sisa Chorakhe Noi
