name,description,priceRange,latitude,longitude,imgPath,phone,website,openingHour,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
Tiny House,,,7.886733,98.390564,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/f6/d0/d1/tiny-house-wifi-open.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/d6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/d2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/d1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/d0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/cf/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/ce/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/cd/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/cb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/c8/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/b5/c5/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/f6/d1/c8/open-air.jpg?w=500&h=-1&s=1']",+66 89 473 6636,https://th.tripadvisor.com/Restaurant_Review-g1215781-d25550323-Reviews-Tiny_House-Phuket_Town_Phuket.html,"{'จันทร์': '07:30-20:30', 'อังคาร': '07:30-20:30', 'พุธ': '07:30-20:30', 'พฤหัสบดี': '07:30-20:30', 'ศุกร์': '07:30-20:30', 'เสาร์': '07:30-20:30', 'อาทิตย์': '07:30-20:30'}",[],"['นานาชาติ', 'พิซซ่า', 'ร้านกาแฟ', 'ร้านอาหารมีเบียร์ให้บริการ']","74/1 Thepkasattri Road Talat Yai Subdistrict, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
Foods Espresso,,,7.921318,98.396164,[''],+66 61 195 4742,https://th.tripadvisor.com/Restaurant_Review-g2315815-d25300248-Reviews-Foods_Espresso-Ratsada_Phuket_Town_Phuket.html,"{'จันทร์': '08:00-19:00', 'อังคาร': '08:00-19:00', 'พุธ': '08:00-19:00', 'พฤหัสบดี': '08:00-19:00', 'ศุกร์': '08:00-19:00', 'เสาร์': '08:00-19:00', 'อาทิตย์': 'ปิด'}",[],"['อิตาลี', 'เยอรมนี', 'ไทย']","21/2 ม.6 ถ.เทพกระษัตรี, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
Karaket Restaurant,,,7.852241,98.343925,[''],+66 76 398 232,https://th.tripadvisor.com/Restaurant_Review-g1215781-d4404844-Reviews-Karaket_Restaurant-Phuket_Town_Phuket.html,{},[],['นานาชาติ'],"2 Luang Pho Chuan Road,Karon,Mueng Phuket, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,1
Terra Italian Restaurant,,"฿3,049.00 – ฿33,880.00",7.887775,98.38592,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/45/b0/terra-italian-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/37/45/3d/terra-an-exquisite-italian.jpg?w=500&h=-1&s=1']",+66 95 368 0888,https://th.tripadvisor.com/Restaurant_Review-g2315817-d28163745-Reviews-Terra_Italian_Restaurant-Talat_Nuea_Phuket_Town_Phuket.html,"{'จันทร์': '17:00-00:00', 'อังคาร': '17:00-00:00', 'พุธ': '17:00-00:00', 'พฤหัสบดี': '17:00-00:00', 'ศุกร์': '17:00-00:00', 'เสาร์': '17:00-00:00', 'อาทิตย์': '17:00-00:00'}","['American Express', 'Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'ที่นั่ง', 'บริการจอดรถ', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'รับบัตรเครดิต', 'ไวน์และเบียร์']",['อิตาลี'],"18 Satun Road House Of Tin Baron, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
แพนายฟู ซีฟู้ด,,,7.96479,98.37304,[''],+66 86 948 6616,https://th.tripadvisor.com/Restaurant_Review-g1893005-d13553176-Reviews-NAIFU_seafood-Koh_Kaew_Phuket_Town_Phuket.html,{},[],"['อาหารทะเล', 'ไทย']","หมู่ 6 บ้านแหลมหิน, เกาะแก้ว, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
ทวีข้าวซอย,,,7.88267,98.40559,[''],+66 98 013 0266,https://th.tripadvisor.com/Restaurant_Review-g2315818-d19120854-Reviews-Tavee_Khaosoi-Talat_Yai_Phuket_Town_Phuket.html,"{'จันทร์': '10:00-18:00', 'อังคาร': '10:00-18:00', 'พุธ': '10:00-18:00', 'พฤหัสบดี': '10:00-18:00', 'ศุกร์': '10:00-18:00', 'เสาร์': '10:00-18:00', 'อาทิตย์': '10:00-18:00'}",[],['ไทย'],"54/71 ถ.อ๋องซิมผ่าย, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
Shokunyakiniku,,,7.900641,98.38169,[''],+66 91 039 9887,https://th.tripadvisor.com/Restaurant_Review-g1215781-d26810817-Reviews-Shokunyakiniku-Phuket_Town_Phuket.html,"{'จันทร์': '10:00-21:00', 'อังคาร': '10:00-21:00', 'พุธ': '10:00-21:00', 'พฤหัสบดี': '10:00-21:00', 'ศุกร์': '10:00-21:00', 'เสาร์': '10:00-21:00', 'อาทิตย์': '10:00-21:00'}",[],"['ซุป', 'ซูชิ', 'ญี่ปุ่น']","260/29 Yaowarat Road, Talat Yai Subdistrict, Mueang District 260/29 Yaowarat Road, Talat Yai Subdistrict, Mueang District, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,1.0,1
จุด 3 จุด,,฿1.00 – ฿10.00,7.910848,98.371605,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/7a/e4/indoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/82/41/chicken-rice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/7a/39/indoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/81/5c/toast.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/82/3a/soup.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/82/34/french-frie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/7c/cc/outdoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/81/58/bingsu.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/7c/c5/outdoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/7c/de/indoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/83/5a/indoor.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/7c/c0/indoor.jpg?w=500&h=-1&s=1']",+66 87 888 6248,https://th.tripadvisor.com/Restaurant_Review-g2315815-d13376108-Reviews-Jood_3_Jood-Ratsada_Phuket_Town_Phuket.html,"{'จันทร์': '11:00-21:00', 'อังคาร': '11:00-21:00', 'พุธ': '11:00-21:00', 'พฤหัสบดี': '11:00-21:00', 'ศุกร์': '11:00-21:00', 'เสาร์': '11:00-21:00', 'อาทิตย์': '11:00-21:00'}",[],['ไทย'],"152/20-21 หมู่ 5 ถนนประชาอุทิศ, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
ร้านอาหารเบียร์เฟสต์และโรงเบียร์คราฟท์เบียร์,,฿181.00 – ฿351.00,7.9,98.36765,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/71/2e/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/06/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/0a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/09/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/08/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/07/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/05/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/04/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/73/03/7.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/71/38/150.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/71/37/150.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/71/36/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/71/35/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/71/34/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/71/33/caption.jpg?w=500&h=-1&s=1']",+66 86 488 4149,https://th.tripadvisor.com/Restaurant_Review-g2315814-d26679753-Reviews-Beerfest_Restaurant_And_Craft_Beer_Brewery_Phuket-Wichit_Phuket_Town_Phuket.html,"{'จันทร์': '14:00-23:00', 'อังคาร': '14:00-23:00', 'พุธ': '14:00-23:00', 'พฤหัสบดี': '14:00-23:00', 'ศุกร์': '14:00-01:00', 'เสาร์': '12:00-01:00', 'อาทิตย์': '12:00-01:00'}","['Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บาร์ชมกีฬา', 'บาร์เต็มรูปแบบ', 'รับชำระเงินแบบดิจิทัล', 'รับเฉพาะเงินสด', 'ร้านอาหารปลอดบุหรี่', 'สะดวกสำหรับผู้ใช้รถเข็น', 'โทรทัศน์', 'ไวน์และเบียร์']","['ผับเบียร์', 'พิซซ่า', 'ยุโรป', 'ร้านอาหารมีเบียร์ให้บริการ', 'อิตาลี']","46/6 Mu. 5, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,12
Sea House Bar Phuket,,,7.901663,98.38094,[''],+66 87 351 9856,https://th.tripadvisor.com/Restaurant_Review-g1215781-d26663626-Reviews-Sea_House_Bar_Phuket-Phuket_Town_Phuket.html,"{'จันทร์': '19:00-00:00', 'อังคาร': '19:00-00:00', 'พุธ': 'ปิด', 'พฤหัสบดี': '19:00-00:00', 'ศุกร์': '19:00-00:00', 'เสาร์': '19:00-00:00', 'อาทิตย์': '19:00-00:00'}","['Wifi ฟรี', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บาร์เต็มรูปแบบ', 'รับชำระเงินแบบดิจิทัล', 'ไวน์และเบียร์']",['ไทย'],"327 Yaowarad rd., เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
"Big Too Bar, Pizza & Grills",,,7.918059,98.346466,[''],+66 95 595 1128,https://th.tripadvisor.com/Restaurant_Review-g1215781-d27169297-Reviews-Big_Too_Bar_Pizza_Grills-Phuket_Town_Phuket.html,{},"['ที่จอดรถริมถนน', 'ไวน์และเบียร์']",['ไทย'],"Thep Krasattri Rd, เมืองภูเก็ต, จังหวัดภูเก็ต 83110 ไทย",ภูเก็ต,กะทู้,,83,8302,0,0.0,0
Phuket Yokocho Yakiniku ภูเก็ตโยโกโจว,,,7.875456,98.38664,[''],+10894743415,https://th.tripadvisor.com/Restaurant_Review-g2315817-d27486698-Reviews-Phuket_Yokocho_Yakiniku-Talat_Nuea_Phuket_Town_Phuket.html,"{'จันทร์': '12:00-22:00', 'อังคาร': '12:00-22:00', 'พุธ': '12:00-22:00', 'พฤหัสบดี': '12:00-22:00', 'ศุกร์': '12:00-22:00', 'เสาร์': '12:00-22:00', 'อาทิตย์': '12:00-22:00'}",[],['ญี่ปุ่น'],"74, ไนท์พลาซ่า 82 Phoonpon Rd, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1
ขนมจีนน้ำเงี้ยว รสเด็ด,,฿34.00 – ฿169.00,7.909716,98.39561,[''],+66 93 626 5536,https://th.tripadvisor.com/Restaurant_Review-g2315815-d9553180-Reviews-Khanom_Jeen_Nam_Ngiaw_Rot_Ded-Ratsada_Phuket_Town_Phuket.html,{},[],"['คอสตาริกา', 'ดีต่อสุขภาพ', 'อาหารจานด่วน', 'อเมริกาใต้']","62/237 หมู่ 3, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
Mozza,,"฿301.00 – ฿1,205.00",7.891361,98.36738,[''],,https://th.tripadvisor.com/Restaurant_Review-g2315814-d15306041-Reviews-Mozza-Wichit_Phuket_Town_Phuket.html,{},[],"['นานาชาติ', 'พิซซ่า', 'อิตาลี']","ถนน เฉลิมพระเกียรติรัชกาล ที่ 9 Central Festival, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
ถนัดกิน,,,7.90418,98.38852,[''],+66 62 589 9699,https://th.tripadvisor.com/Restaurant_Review-g2315815-d17796967-Reviews-Tha_Nad_Kin-Ratsada_Phuket_Town_Phuket.html,{},[],['ไทย'],"1/27 ม.2 ถนนเทพกระษัตรี, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
Al Vicoletto,,,7.823808,98.33867,[''],+66 91 716 0222,https://th.tripadvisor.com/Restaurant_Review-g1389361-d26952501-Reviews-Al_Vicoletto-Chalong_Phuket_Town_Phuket.html,{},[],"['อิตาลี', 'อิตาลีทางตอนกลาง', 'อิตาลีทางตอนเหนือ', 'อิตาลีทางตอนใต้']","75, 95 Soi Patak, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
H&s Restaurant BBQ,,,7.8593,98.34137,[''],+66 82 060 3350,https://th.tripadvisor.com/Restaurant_Review-g1389361-d21334073-Reviews-H_s_Restaurant_BBQ-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '11:00-00:00', 'อังคาร': '11:00-00:00', 'พุธ': '11:00-00:00', 'พฤหัสบดี': '11:00-00:00', 'ศุกร์': '11:00-00:00', 'เสาร์': '11:00-00:00', 'อาทิตย์': '11:00-00:00'}",[],"['ตะวันออกกลาง', 'เปอร์เซีย']","36/2 Soi Palai,chaofar Road Chalong Phuket, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
ร้านอาหารข้าวต้มริมทาง,,,7.90211,98.37877,[''],+66 87 380 7576,https://th.tripadvisor.com/Restaurant_Review-g2315818-d17757942-Reviews-Ran_Ahar_Khaw_Tom_Rim_Thang-Talat_Yai_Phuket_Town_Phuket.html,{},[],['ไทย'],"369/65-66 ถนนเยาวราช, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
Hon le Per'z,,,7.8387,98.34905,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/b9/6b/0f/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/75/69/44/laab-moo-tood.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/75/68/88/pork-burger.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/75/69/1b/meatballs.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c3/1c/f3/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/63/40/6c/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/63/40/68/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4e/78/0f/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/58/70/80/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/b9/57/4b/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c3/1c/f0/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/63/40/63/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/58/72/0a/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/58/72/12/hon-le-per-z.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2e/2d/57/hon-le-per-z.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1389361-d17178534-Reviews-Hon_le_Per_z-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '11:00-23:30', 'อังคาร': '11:00-23:30', 'พุธ': 'ปิด', 'พฤหัสบดี': '11:00-23:30', 'ศุกร์': '11:00-23:30', 'เสาร์': '11:00-23:30', 'อาทิตย์': '11:00-23:30'}",[],"['บาร์', 'ปิ้งย่าง', 'ไทย']","12/74 ถนนเจ้าฟ้าตะวันออก, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
MASHAA restaurant,,,7.885865,98.38762,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/6b/just-lovely-taste-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/6a/just-lovely-taste-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/69/just-lovely-taste-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/68/just-lovely-taste-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/67/just-lovely-taste-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/66/just-lovely-taste-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/65/just-lovely-taste-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/32/cb/64/just-lovely-taste-with.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d26319055-Reviews-MASHAA_restaurant-Phuket_Town_Phuket.html,"{'จันทร์': '10:00-20:00', 'อังคาร': '10:00-20:00', 'พุธ': '10:00-20:00', 'พฤหัสบดี': '10:00-20:00', 'ศุกร์': '10:00-20:00', 'เสาร์': 'ปิด', 'อาทิตย์': 'ปิด'}","['American Express', 'Mastercard', 'Visa', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'รับเฉพาะเงินสด', 'ร้านอาหารปลอดบุหรี่']",['ไทย'],"In the old town, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
ภัตตาคารฉ่ายเอี้ยนส่าง,,,7.87764,98.3856,[''],+66 76 222 825,https://th.tripadvisor.com/Restaurant_Review-g2315817-d15272793-Reviews-Cai_Yan_Shang-Talat_Nuea_Phuket_Town_Phuket.html,{},[],"['อาหารจานด่วน', 'อาหารทะเล', 'ไทย']","74/98-101, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
